City Name,Bus stop Name,Longitude,Latitude
Thane,Road No 22,72.949872,19.194531
Thane,Road No 27,72.9453411,19.1952359
Thane,Royal Garden Resort,72.8986687,19.318401
Thane,Runwal Garden City,72.9873865,19.2225681
Thane,Runwal Nagar,72.974705,19.206645
Thane,Runwal Plaza,72.9579714,19.2079385
Thane,Rutu Tower,72.979032,19.2480665
Thane,S T Juna Thamba / Shastri Nagar,72.9592531,19.2135649
Thane,S T Juna Thamba / Shastri Nagar Naka,72.95919,19.213652
Thane,Sachin Society,72.9797748,19.214505
Thane,Saffire,73.00457054,19.20294476
Thane,Sahakar Nagar,72.894339,19.0649364
Thane,Sahayog Soc,72.9726103,19.2362974
Thane,Sahayog Society,72.9727666,19.2364141
Thane,Sahyadri Society,72.9935878,19.1977753
Thane,Sai Nath Nagar,73.0138446,19.2095075
Thane,Saibaba Mandir,73.079615,19.274217
Thane,Sainath Nagar,72.9665968,19.2669399
Thane,Sainath Nagar / Hyper City Mall,72.966582,19.266847
Thane,Saket Complex,72.9920409,19.2062074
Thane,Saket Phata,72.9945553,19.2092928
Thane,Sambhaji Hotel,72.971465,19.2604117
Thane,Sambhaji Nagar,72.854006,19.0998391
Thane,Samrat Hotel / Mahavishnu Mandir,72.8753644,19.2652068
Thane,Samrudhi Venture Park Tunga,72.870433,19.1205311
Thane,Sandoz Baug,72.9877058,19.2334102
Thane,Sane Guruji Chowk,72.9597866,19.1660172
Thane,Sanjay Nagar/Shiv Sena Office,73.0226409,19.1802272
Thane,Sanjaya Nagar,73.0224167,19.1802254
Thane,Santoshi Mata Mandir,72.9502419,19.1835297
Thane,Santoshi Mata Temple,72.9502413,19.1834741
Thane,Saraswati School,72.966812,19.187501
Thane,Sarovar Darshan / Mahapalika Bhavan,72.9691018,19.1972601
Thane,Sasunavghar,72.8998822,19.3150397
Thane,Sathe Nagar,72.9490342,19.2006885
Thane,Sativali Naka,72.8725715,19.4061032
Thane,Sativali Phata,72.8825774,19.4033484
Thane,Sativali Phata Bus Station / Gavri Devi Temple,72.877443,19.4047758
Thane,Savarkar Nagar Naka,72.9542433,19.2060017
Thane,Sawarkar Nagar,72.9542713,19.206225
Thane,School No 7,72.977752,19.2017996
Thane,Seepz,72.8737768,19.1264527
Thane,Seepz Bus Station,72.8737748,19.1264543
Thane,Seepz Gaon,72.8762571,19.1295804
Thane,Shahu Maharaj Market,72.9675353,19.1886659
Thane,Shankarwadi,72.8554895,19.1296125
Thane,Shashkiy Vishram Gruh Versova; Ghodbunder,72.9069312,19.2823045
Thane,Shaskiya Niwas Kopri,72.9704806,19.1825321
Thane,Shastri Nagar,72.961276,19.21405
Thane,Shastri Nagar Naka,72.9591067,19.2133839
Thane,Shaumarket,72.9674925,19.1883063
Thane,Sheetal Nagar,72.866327,19.283278
Thane,Sheetal Sarovar,72.8679692,19.2820123
Thane,Shibli Nagar,73.0402197,19.14762
Thane,Shidheswer Garden,72.9822472,19.2283822
Thane,Shil Phata,73.0453168,19.143616
Thane,Shimla Park,73.0284837,19.1633165
Thane,Shipping Corporation,72.8985265,19.122882
Thane,Shitla Mata Mandir,72.985874,19.228397
Thane,Shiv Sena Shakha Mulund,72.954633,19.17389
Thane,Shivai Nagar,72.956342,19.215707
Thane,Shree Maa Bal Niketan,72.9793339,19.2498877
Thane,Shree Ram Nagar,73.042293,19.229395
Thane,Shri Ram Hospital,72.9589469,19.276037
Thane,Shrirang Society,72.9801308,19.2061429
Thane,Shruti Park,72.9806152,19.2255203
Thane,Shyam Nagar,72.8636161,19.1388104
Thane,Siddarth Nagar Shashkiya Niwas,72.970706,19.182417
Thane,Siddhachal Society,72.9650517,19.2258089
Thane,Siddharth College (Hutatma Chowk),72.8321042,18.9336335
Thane,Siddharth Nagar Shashkiya Niwas,72.9704814,19.1825292
Thane,Siddhivinayak Tower,72.974569,19.20974
Thane,Sidheswar Talav,72.967174,19.202622
Thane,Silver Park,72.8724547,19.2812394
Thane,Silver Park Highway,72.8741299,19.2821731
Thane,Sion Hospital / Tilak Hospital,72.8601553,19.0361357
Thane,Snehanjali,72.864583,19.283607
Thane,St Work Shop,72.97321,19.2004
Thane,St. Xavier School,72.9774694,19.2403545
Thane,St. Xaviers School,72.9771555,19.2408147
Thane,Standford Society,72.9796214,19.2565462
Thane,Stanford Society,72.9795136,19.2564307
Thane,Start Of Track 20191227-071239,72.99348833,19.19767
Thane,Subhash Nagar,72.9741793,19.2163028
Thane,Subhash Tower,73.0117378,19.2081026
Thane,Sukur Park,72.9953518,19.198679
Thane,Surai Phata,73.042502,19.2199965
Thane,Swami Vivekanand Chowk,72.9675656,19.1817768
Thane,Swanand Ashram,72.9461797,19.233575
Thane,Swarvali Devi,73.0406472,19.1475845
Thane,Swastik Park,72.9827334,19.2434472
Thane,Swastik Regalia,72.9770962,19.2625299
Thane,Swayam Siddhi College,73.077142,19.277702
Thane,Tagor Nagar,72.9320298,19.1249318
Thane,Talao Pali,72.9767104,19.1937981
Thane,Talao Pali / Jambhali Naka,72.9767117,19.1937988
Thane,Talavpali,72.9767102,19.1937981
Thane,Tanwar Nagar,73.0245739,19.1701109
Thane,Tata Motors,72.9492513,19.1977314
Thane,Tattvagyan Vidyapeeth,72.9773095,19.2234482
Thane,Teachers Colony,72.8465026,19.0679229
Thane,TebhiNaka,72.9772446,19.1971022
Thane,Teen Hat Naka,72.9627439,19.1877118
Thane,Teen Hath Naka,72.963185,19.1893679
Thane,Tembhi Naka,72.9772445,19.197103
Thane,Tembhi Naka / Court Naka,72.9772458,19.197103
Thane,Thane Station (East) Kopri,72.976671,19.185083
Thane,Thane Station East Kopri,72.9766758,19.1851236
Thane,Thane Station West SATIS,72.976106,19.186713
Thane,Tikuji Ni Wadi,72.9658815,19.2370429
Thane,Tikujiniwadi,72.9658835,19.2370454
Thane,Tirupati,72.8642646,19.4063364
Thane,Trimurti School,72.957499,19.27767
Thane,Tukaram Niwas,73.0369536,19.2097476
Thane,Tulshidham,72.9733084,19.2223722
Thane,Tulsidham,72.973132,19.222475
Thane,Umrao,72.8638375,19.2835357
Thane,Upavan Talav,72.9579209,19.2229276
Thane,Upvan Talav,72.954467,19.2212284
Thane,Uthalsar,72.9781585,19.203218
Thane,Uthalsar Naka No 1,72.97782,19.202053
Thane,Uthalsar Naka No 2,72.978045,19.203485
Thane,Vadvali Naka,72.9655639,19.2696965
Thane,Vaiti Wadi,72.9612617,19.2006486
Thane,Valiv Phata,72.8659038,19.4070439
Thane,Vandana Cinema,72.9705419,19.194197
Thane,Vandana Hotel,72.953172,19.176372
Thane,Vandna Cinema,72.9704391,19.1943872
Thane,Vanjarpatti Flyover,73.06538,19.305642
Thane,Vanrai / Mhada Colony,72.8572354,19.1545332
Thane,Vardhman Garden,72.9850481,19.2190013
Thane,Varsova / Fountain Hotel,72.9047608,19.2849904
Thane,Vartak Nagar,72.96162,19.210507
Thane,Vartak Nagar Naka,72.9618257,19.2100203
Thane,Vasant Leela,72.9761654,19.2589753
Thane,Vasant Nagari,72.8342628,19.4024207
Thane,Vasant Vihar,72.9699831,19.2223567
Thane,Vasant Vihar Phata,72.9672137,19.2287024
Thane,Vasant Vihar School,72.96765,19.22104
Thane,Vasant Vihar Telephone Exchange,72.964505,19.219641
Thane,Vastu Anand,73.0097677,19.2067025
Thane,Vedant Hospital Garib Nagar,72.9630575,19.2721102
Thane,Vehele Panchayat,73.041583,19.23335
Thane,Vidyapith,72.9776154,19.2239249
Thane,Vijay Garden,72.9693238,19.260102
Thane,Vijay Garden / D Mart,72.969165,19.26048
Thane,Vijay Nagari,72.9737846,19.2561954
Thane,Vikas Complex,72.9763813,19.2061195
Thane,Vikhroli Gaon,72.9300392,19.1036759
Thane,Vikhroli Police Station,72.9375883,19.121169
Thane,Vikhroli Station Road,72.9318683,19.1085523
Thane,Vikhroli Station Road (E),72.9333783,19.1089923
Thane,Vilas Park,73.007235,19.204875
Thane,Vile Parle Sub Way,72.8457928,19.0920139
Thane,Vimal Nagar,73.008475,19.20565167
Thane,Virwani Estate /Sarvoday Nagar,72.859253,19.1706406
Thane,Vivekanand Nagar,72.96999,19.22297
Thane,Voltas Gate,72.9718864,19.2169636
Thane,Vrindavan Society,72.982756,19.20841
Thane,Wadi Bunder,72.8425417,18.9566363
Thane,Wagh Bill Naka,72.972255,19.2527329
Thane,Waghbil Gaon,72.983151,19.2664452
Thane,Wagle Agar,72.9459006,19.2015921
Thane,Wagle Bus Depot,72.9453923,19.2007463
Thane,Wagle Circle,72.9497662,19.1947236
Thane,Wellman Company,72.9842012,19.2296137
Thane,Western Hotel,72.889041,19.276148
Thane,Western Hotel / Lakshmi Baug,72.888873,19.276415
Thane,Yashaswi Nagar,72.9833994,19.2185279
Thane,Yashaswi Nagar Pipeline,72.9844013,19.2191437
Thane,Yashodhan Nagar,72.9543579,19.2083751
Thane,Yashwant Pada,72.8261741,19.4096041
Thane,Yeoor / Patonapada,72.943232,19.24015
Thane,Yeoor Gaon,72.948227,19.229283
